F (vij);prediction_trainig;F_ref;nirK2;ppx;ppk;nirS1;nirS3;nifH;pqqC;phoX;mmoX;naglu;nirK3;sga
1;training;0.75;-0.012810765;0.155125933;0.000765188;-5.67E-05;0.057896829;7.77E-16;-4.06E-11;-0.000787288;-0.036466592;-0.066156419;-0.00174561;0.00162277
0;prediction;0.5;-0.110878092;0.158747349;0.000627238;0.147146257;0.048473354;0.003343026;0.084304074;0.001205996;0.025958112;0.174469109;0.001485469;0.007291777
0;training;0.25;-0.047886093;0.090957977;3.99E-05;0.007301075;0.000551314;0.123212392;8.51E-09;-0.000504918;0.199765331;0.132930186;0.033834256;0.000344263
0;training;0.5;-0.028689079;0.053166835;0.001159712;-0.002133852;0.051988569;6.96E-06;4.18E-08;-0.002883271;0.01703092;0.065099381;-0.000401802;-4.01E-05
1;training;0.75;-0.042414542;-0.023107813;-0.00019248;-0.140728193;-0.022121396;-0.073257731;-3.81E-09;-0.000708525;-0.016454793;-0.04795245;-0.09230789;0.009300034
1;prediction;0.75;0.062493382;-0.160975703;-0.000366662;-0.030682037;-0.023470733;-0.055871394;-0.048132707;-0.011248109;-0.039163747;-0.12837964;-0.000546053;-0.017273347
0;training;0.5;0.119158124;-0.042836623;0.000456046;-0.135942411;0.037365304;-0.143136103;9.39E-05;0.001768246;-0.005492905;-0.121498086;-0.05093615;0.000549336
1;training;0.5;-0.135345524;0.102155347;-5.76E-05;-0.008325681;0.019178877;0.180891326;1.95E-13;-0.021360819;-0.011504668;-0.105368724;-0.00151534;7.23E-07
0;training;0.75;-0.057717571;0.104061794;0.000123695;0.002404912;0.022879448;0.002133328;3.46E-14;-0.00992854;0.12206619;-0.087855765;-0.02448431;-3.83E-12
1;prediction;0.25;-0.074676238;0.050056617;0.000206792;0.002781701;0.086848592;-0.068574237;-0.001357447;-0.00251087;0.018956727;-0.022707043;-0.027977789;-1.81E-05
1;training;0.5;0.21454834;-0.09794835;0.000139814;-0.002464072;-0.001612487;-0.067904491;-1.78E-09;-0.06296387;-0.012863581;-0.064958774;-0.011521746;-6.06E-06
1;training;0.25;-0.058118468;-0.077540163;-9.69E-05;-0.003786266;0.005798292;0.022928163;-4.75E-07;-0.019944839;-0.027330829;-0.084150381;-0.067480458;-0.01128036
0;training;0.5;0.052253952;0.125597424;0.000162928;-0.045970671;0.033161249;0.039788375;0;-0.019582203;-0.036106113;-0.060202779;3.75E-06;1.88E-08
0;prediction;0.5;0.008020632;-0.020110311;-0.167081182;-0.045614842;0.024953103;1.95E-05;-1.15E-14;0.000397572;0.045014411;-0.100823756;-0.00011027;-0.001621859
1;training;0.25;-0.014445117;0.055033997;-1.00E-05;-0.101957168;-0.028921926;-2.62E-14;0;0.001727191;-0.018769798;-0.004759088;8.03E-08;-3.36E-10
1;training;0.25;0.13658278;-0.09557686;0.000743235;0.159457352;0.017885255;0.080781116;-6.85E-09;0.010703261;-0.014603737;0.023764522;-5.39E-05;-0.000388532
1;training;0.5;0.008260922;-0.119186633;-0.000123065;0.070384672;-0.005069726;0.019043135;8.80E-08;-0.00640476;-0.024383122;-0.106709769;0.055826661;-0.001802378
0;prediction;0.5;0.241233893;0.012886206;-0.166920699;-0.052952896;0.031867386;-0.074892665;-1.78E-09;0.023482318;0.010314144;-0.019621853;-0.011707595;-4.16E-06
1;training;0.75;-0.049374973;-0.075291547;-0.000143477;0.137553697;0.001863478;0.093847364;7.99E-15;-0.060090976;-0.01966644;-1.96E-05;0.000836016;-1.55E-07
0;training;0.75;0.135609741;0.025412477;-0.000433681;-0.01135055;-0.026361242;-0.188947852;0.213751656;0.007607152;-0.003653538;0.057237103;0.001464208;0.14528129
0;training;0.5;0.03445449;0.275496969;0.000199641;0.025022141;0.048001723;0.109863136;1.98E-05;-0.00083119;0.089373571;0.084273069;0.028526517;0.001184994
0;prediction;0.75;0.207768193;0.021446213;-0.337413639;-0.004706692;-0.184640202;-0.000993064;-2.00E-15;-0.323863601;-0.311462349;-0.074650037;0.002317727;-7.07E-08
1;training;0.5;0.131465469;0.154781346;0.00028314;0.043197541;0.031674818;0.081498615;0.274135187;0.003977673;0.01674028;0.176116321;0.041752243;0.198705603
0;training;0.25;0.131830037;0.043778252;-5.41E-05;0.318251405;-0.001907455;-0.012477164;0.082334085;0.061723976;0.015377012;0.199484838;0.001523469;0.007291829
1;training;0.25;-0.129680371;-0.223232621;0.000443786;0.008085403;-0.003930673;1.37E-07;-0.229135621;-0.000313439;-0.088526197;-0.18146348;-0.00169815;-0.145284724
1;prediction;0.25;-0.06945727;-0.070307585;-0.000284278;-0.010731827;0.001268447;-0.115740873;-6.08E-09;0.008146986;-0.014371981;-0.066298944;-0.032628776;-0.000310363
1;training;0.25;0.002109718;-0.060770417;-0.000674948;0.139213349;-0.042386649;-0.000704113;5.20E-08;0.021332066;-0.117265209;0.111113137;0.009874103;-1.72E-08
1;training;0.5;0.084408801;0.19052289;0.000140315;0.001352775;0.029586431;-8.67E-09;2.22E-16;0.002427887;0.074602924;-0.002111924;0.000186281;-1.93E-10
0;training;0.75;-0.04916051;0.250144371;0.001218596;0.260996133;0.073861792;0.003783652;0.001180864;-0.030589031;0.133857195;0.319700029;0.044514224;0.000182272
0;prediction;0.75;-0.162554916;-0.177715566;-0.000218669;0.003414089;0.004900599;-0.055870034;-0.048132666;-0.000817728;-0.004691847;4.99E-05;0.027289647;-0.017259047
1;training;0.5;0.147655506;-0.174588635;0.000672322;-0.125093792;0.039280735;-0.143136103;-1.22E-08;-0.201521468;-0.010560632;-0.203742145;-0.05095165;4.38E-05
1;training;0.75;0.014608318;-0.037716269;-0.000360537;-0.167987443;-0.015720517;-1.64E-14;0;-0.268685688;-0.086918957;-0.269206763;-8.98E-07;0.000175407
1;training;0.5;-0.246486258;-0.210424737;-0.000151199;0.067766656;-0.004053458;0.000124483;-9.69E-08;-0.002455444;-0.027966002;-0.142676991;0.007473959;-0.001852857
0;prediction;0.75;-0.162153698;0.066029778;-0.000129837;-0.03753499;-0.001926915;0.007345914;0.012281697;-0.017146392;0.009253468;0.03926039;0.007845555;9.73E-07
1;training;0.5;-0.054086055;-0.074330588;0.000708576;0.076175026;0.013280347;0.012170544;-3.44E-05;-0.000990536;-0.007025325;-0.209287589;-0.000217665;-0.001779005
1;training;0.25;0.233813122;-0.099406818;3.72E-05;0.010407925;-0.028930395;0.05507104;-0.000372148;0.012451498;-0.032675753;-0.0178128;0.022872158;-0.004525777
1;training;0.75;0.107076367;0.09668458;4.63E-05;0.010706793;0.021203309;0.019042992;1.88E-07;-0.005024767;0.073340515;0.05758099;0.05650992;5.04E-05
0;prediction;0.75;0.010247308;0.246257446;0.001290818;0.249721825;0.08312645;0.109863145;1.98E-05;-0.004725726;0.141451154;0.247900457;0.028526719;0.001184825
0;training;0.75;-0.104120165;0.144386955;0.000397259;0.312291662;0.024176345;0.157963163;4.75E-07;0.267031003;0.099631103;0.186857687;0.079355635;0.011105518
1;training;0.5;0.084507508;-0.098857203;0.000280095;-0.003233938;-0.012021227;-0.07008444;0;0.017320662;0.012973888;-0.025941119;0.000158228;-7.65E-09
1;training;0.5;0.002891157;-0.089960895;-3.25E-05;0.000954907;-0.024757103;-0.042277182;-1.35E-12;0.000658411;-0.01053141;-0.163689818;0.007807953;-1.48E-07
1;prediction;0.75;0.107924798;-0.005255391;-1.15E-05;-0.123023108;0.001088723;-0.012170544;0;0.002887805;0.006897779;0.209301114;-0.00022354;1.57E-07
1;training;0.25;-0.127670776;-0.037429544;0.00032345;0.140169184;0.022255645;0.180891326;-9.39E-05;-0.021612754;-0.017778724;-0.044945957;0.011859899;-0.000548966
0;training;0.75;-0.148924411;0.01353074;-0.000166652;0.001611762;-0.011225412;0.065344885;-1.92E-14;-0.001022342;-0.003130487;-0.09813595;-0.000103688;-4.35E-05
1;training;0.75;-0.050984741;0.005626403;0.000850141;0.011118976;0.047477197;0.038634093;-4.06E-11;-0.001005043;-0.018513012;-0.267910732;0.005967923;-9.47E-07
1;prediction;0.5;-0.061099471;-0.251448165;-0.000201418;-0.068188507;-0.025317415;0;-0.001504984;-0.001294252;-0.039684512;-0.092959973;-0.037957962;-0.011709829
0;training;0.5;0.26058336;-0.169797904;-3.15E-05;0.043559289;-0.030899882;-0.002074383;-2.44E-15;0.018073733;-0.163231381;0.009654131;1.60E-06;2.09E-09
1;training;0.5;-0.132435019;-0.052210265;0.000569469;0.142572518;-0.004802175;0.022183172;-2.04E-14;0.002103491;-0.003527912;-0.058203802;-3.36E-05;-5.20E-08
1;training;0.5;0.066591248;0.090199495;0.000291561;0.05303707;0.004401917;0.00118804;3.23E-08;-0.000330154;0.053217267;0.110190891;0.002513278;0.001631603
1;prediction;0.25;0.045158876;-0.066466243;-2.07E-05;-0.004703535;-0.006247496;-0.047196911;-1.66E-05;-0.000748549;-0.011785232;0.007466019;7.61E-05;4.81E-05
1;training;0.25;-0.218649588;0.036161509;0.188633818;-0.038212282;-0.021009452;0.002022704;2.00E-15;0.17508378;-0.021673509;-0.074129784;-2.73E-06;7.09E-08
0;training;0.75;-0.006511735;-0.18680962;0.000163667;0.138784026;0.008492706;0.000496459;-2.22E-16;-4.47E-05;-0.009256586;-0.130540498;0.001413487;-0.013094776
0;training;0.75;0.003286997;0.053451463;-0.337454917;-0.034314181;-0.174266846;0.001049424;-2.71E-07;-0.335730827;-0.309558153;-0.196464414;0.000839466;-1.04E-10
0;prediction;0.5;-0.008133143;-0.104757562;-0.167149567;0.015012501;0.012868098;1.95E-05;-1.00E-07;0.000382313;-0.003452226;-0.111269873;-0.000726709;-0.001851268
1;training;0.25;0.00524805;0.089549391;-8.77E-05;0.085492494;-0.014618749;0;2.22E-16;-0.000937363;-0.006412402;-0.158166047;0.000164783;-8.70E-06
1;training;0.75;0.230336502;0.013093399;-0.000336144;0.277509721;0.045889976;-1.52E-14;0.019215386;0.020435029;0.061865811;0.214886323;0.004790016;7.82E-08
0;training;0.25;0.214733932;0.071262838;0.00013262;0.19869124;0.013417273;0.01854361;-1.97E-13;0.009467693;0.011645338;0.098400016;0.000183574;8.06E-07
0;prediction;0.25;0.00334883;0.110027537;8.69E-05;-0.264848994;0.020305717;-0.000514402;1.24E-09;0.00292192;0.011933227;0.039174685;-4.46E-09;1.12E-12
1;training;0.25;-0.253612276;0.083597681;-0.000110309;-0.267420415;-3.55E-05;-4.19E-06;2.41E-10;-0.005559999;0.025622666;0.228606254;-9.16E-09;1.66E-05
0;training;0.5;0.095083974;0.261417452;7.07E-05;0.034580935;0.014253625;0.003138146;0.001180527;-0.029413749;0.01782741;0.237635637;0.044511454;0.000182325
1;training;0.75;-0.046718378;0.018419458;0.000225658;-0.020804972;0.005067399;0.000555203;3.62E-07;0.000892239;0.055082248;0.118246455;0.005596985;0.00011176
0;prediction;0.75;-0.167927053;-0.013643435;-3.30E-05;-0.083262709;-0.008605438;-0.000333582;-3.62E-07;-0.006197033;-0.012484813;-0.215112566;-0.005732638;-0.000142279
1;training;0.75;0.0737892;-0.08602105;0.000400482;-0.04980629;-0.000103714;-0.125250111;2.85E-07;7.52E-05;0.019473974;-0.025573962;-0.009332837;1.16E-07
0;training;0.25;0.047427393;-0.14853831;0.000198176;0.015021933;-0.009834735;-0.096247721;-1.04E-05;0.002750159;-0.011138051;-0.226896502;0.003914923;-3.51E-05
1;training;0.5;0.001757293;0.235528045;0.000229869;0.04483958;0.065222906;0.188947858;0.015383965;-0.008601362;0.012825896;0.109325167;0.000281168;3.74E-06
0;prediction;0.75;-0.012427807;-0.027867187;-0.188359639;0.317792725;0.038327437;1.98E-05;0;0.080379793;0.104409187;0.080379793;2.55E-06;-0.000175565
1;training;0.5;0.212460301;-0.022470078;-9.22E-05;0.114747234;-0.007540691;-0.002074368;-2.44E-15;0.016907707;-0.012744831;0.206906602;0.004203926;4.93E-08
0;training;0.5;-0.176538088;0.08537025;4.28E-05;0.000167906;0.007501493;0.058337211;-5.22E-15;0.081496284;-0.000741787;0.001941902;-5.43E-05;4.99E-06
1;training;0.75;-0.327545337;0.059973614;0.000181058;-0.121194242;-0.001777132;0.002074377;2.44E-15;-0.016242609;0.055745428;-0.088650671;-0.000135667;-3.06E-05
1;prediction;0.75;0.054525226;0.094885865;-0.000215511;-0.145897514;0.017755243;-7.34E-05;2.04E-14;-0.000929672;0.042711076;0.089030639;-9.74E-05;5.30E-08
1;training;0.5;0.135078752;0.019726807;-0.000699714;0.04761796;0.016799097;-8.67E-09;0.019215386;0.004923203;0.020871741;0.082239425;0.004789814;7.80E-08
1;training;0.25;0.04624722;-0.295184536;-9.96E-05;-0.029926877;-0.033403025;-0.019055985;-0.006684144;0.01766254;-0.020186711;-0.181631536;-0.014248885;-0.016895902
1;training;0.75;-0.023961801;-0.069840332;0.000257632;0.037011937;0.013703625;0;0;-0.001021296;-0.296689442;-0.028082026;0.024472852;-2.24E-05
1;prediction;0.5;-0.115868461;0.001327057;0.00030605;0.003880599;0.040440951;0.000645506;3.37E-07;-0.001385578;-0.009401699;-0.032172786;2.50E-06;5.40E-08
0;training;0.25;0.01992152;0.167520879;-0.000120674;-0.002673877;0.011405509;-0.079118818;6.05E-08;-0.000221597;0.008733373;0.077441701;0.006198774;0.020613543
0;training;0.25;-0.196149421;0.187770955;-6.10E-05;-0.011340748;0.008022375;0.036763249;0.000372148;-0.012082417;0.029498183;0.134484658;-0.002022348;0.004529027
0;training;0.75;0.107799201;-0.100375261;-0.00042204;0.063488957;-0.128431582;0.068574175;0.001357447;0.003621981;-0.023233659;0.1191668;0.028231574;1.85E-05
1;prediction;0.5;-0.100044426;-0.003554218;-7.99E-05;-0.025624698;-0.007916392;-9.83E-09;-3.22E-15;-0.002618348;-0.001951869;0.056681708;-0.000205151;-5.53E-10
1;training;0.75;0.098658984;-0.121216229;-1.75E-06;-0.052660443;-0.020190568;0;-1.92E-14;0.004267365;0.006575947;-0.106801698;-7.86E-06;-4.85E-05
1;training;0.5;-0.051040758;0.048995041;0.000207848;-0.163400589;0.008863363;-0.070084439;1.78E-05;-0.004887468;0.018574288;0.087358587;0.000785299;7.45E-05
0;training;0.5;-0.239984683;-0.162158718;0.000281003;-0.135140887;0.02363519;0.000704113;-9.13E-07;0.049254966;-0.010181259;-0.190928948;-0.013906239;-0.002787847
1;prediction;0.5;0;0;0;0;0;0;0;0;0;0;0;0
1;training;0.5;-0.149759823;-0.122284232;0.000420242;0.104759895;0.058682238;0.009604847;-0.000126846;-0.002231659;-0.01803086;-0.051911829;-0.01561227;-0.000928729
1;training;0.5;0.153632816;-0.252591707;0.000607229;0.040619415;-0.016297291;-0.103117123;-0.113541347;0.004471735;0.003690707;-0.129550951;-0.000135089;-0.000827262
1;training;0.25;-0.066249558;0.129318899;8.82E-05;0.127657098;2.15E-05;0.027810704;1.92E-08;0.007215711;0.03634215;-0.075763973;0.002329367;0.001430413
1;prediction;0.75;-0.049754671;0.178354504;0.000149753;0.028821685;0.023155825;0.035094602;0.00835205;-0.053894846;-0.020948201;0.054821534;1.06E-06;-0.001011292
1;training;0.25;0.219045946;0.079249007;-0.000121557;0.112388623;0.002485814;-0.000148903;3.62E-07;0.019860373;0.0071419;0.263504143;0.005732652;0.000142343
1;training;0.5;0.056853039;0.012684782;3.56E-05;-0.006271743;0.005005521;-0.038634077;2.71E-07;-0.000671301;0.00672047;0.12714182;-0.006349556;-5.22E-08
1;training;0.25;0.235511333;0.151414612;-0.000105591;0.215150019;-0.001822887;0;9.88E-08;0.003106537;0.016138018;0.219410505;0.000730759;0.001853178
1;prediction;0.75;0.00592937;-0.197820144;1.01E-05;-0.003265147;-0.030291915;-0.188947715;-0.015383965;0.007293713;-0.092179735;-0.124226377;-0.000233942;-3.43E-06
1;training;0.5;-0.142179059;-0.150807828;-0.000237991;-0.043638494;-0.040212454;1.31E-06;-8.59E-06;-0.006368807;-0.012608501;-0.08490613;-0.142445038;-0.028385925
1;training;0.25;-0.000592624;-0.008028723;-0.00031232;-0.016040209;-0.013432589;0.000345112;-4.59E-08;-0.000735717;-0.004895552;-0.009643638;-2.26E-05;3.86E-07
1;training;0.75;-0.048347499;-0.065832711;0.0004524;-0.006647341;0.028604248;-0.015902622;3.37E-07;0.000987336;0.009915882;-0.237527334;-0.000224935;-7.03E-07
1;prediction;0.25;0.030738159;-0.125955176;0.000149619;0.01396246;-0.025128131;-6.71E-05;-0.001792278;0.004464133;-0.010524254;-0.071313533;-3.47E-05;0.001009474
1;training;0.25;0.018717807;0.061088625;1.62E-05;-0.016151651;0.001541446;-0.004806509;-1.32E-14;-0.003867191;0.140824225;0.000396834;-0.000500578;3.67E-08
1;training;0.75;-0.024838234;-0.024339505;-0.000500239;-0.061156845;-0.012736168;-1.62E-08;-2.71E-07;0.000391086;-0.01882362;-0.000224984;-0.00077043;3.14E-07
1;training;0.25;0.193975815;0.163257222;-8.61E-05;0.184923613;0.024241884;0.043112847;0.001273492;0.008934076;0.015963665;0.172163691;0.005024553;0.022421913
0;prediction;0.25;0.145968791;-0.039434021;0.000168401;0.040499726;0.004041335;2.62E-14;-2.00E-15;0.010734671;0.034484165;0.020359064;-3.58E-08;-6.49E-09
1;training;0.25;-0.065208401;0.061241265;6.44E-05;-0.010568369;0.003196773;-0.079118807;0;-0.001621466;0.010921714;-0.072970234;-0.038762736;0.000371677
0;training;0.5;0.026282011;-0.041213605;8.43E-05;0.217264196;0.005482049;0.002133327;-1.78E-05;0.011323225;-0.193221409;-0.103427663;-0.000858457;-7.45E-05
0;training;0.5;0.149810826;-0.094713979;-0.188660027;0.009287329;0.0083528;-0.180871526;-1.95E-13;-0.166706371;0.032108913;-0.022327513;-0.011872629;-7.23E-07
1;prediction;0.75;0.068317094;0.017506586;0.000887371;0.228062864;0.037321853;0;0;0.000650814;0.069797944;0.07835535;0.000529949;6.80E-08
1;training;0.25;-0.084802985;-0.036009139;-0.000457527;0.006121104;-0.007549079;0.060550732;5.22E-08;0.003034463;-0.019873733;-0.001323481;0.009200002;-5.00E-06
1;training;0.5;-0.054712751;-0.034087084;0.000230064;0.11807503;-0.008338834;0.092330748;-4.18E-07;-0.000542558;-0.023829166;0.016964397;0.024517897;-0.037128087
1;training;0.25;0.2595882;0.042726875;-0.000106155;0.28664562;-0.009203578;0.183733433;-1.24E-09;0.003364097;-0.016518762;0.136357895;0.012883729;0.001121983
1;prediction;0.25;0.029739675;-0.044626504;-0.000401145;-0.04152467;-0.027570279;-0.043288483;0;0.000599018;-0.004013723;0.081998234;1.06E-05;2.17E-05
1;training;0.75;-0.3205047;-0.104745366;-0.000627502;-0.003311399;-0.022445341;0.029358229;5.22E-08;-0.000450469;-0.033781117;-0.143689012;-0.144955501;-0.002632406
1;training;0.5;-0.078749281;0.226819783;-0.00040089;-0.048282375;0.048373264;0.10311692;0.113541347;-0.001596726;0.032563486;0.013169233;-0.000118679;0.000826856
1;training;0.5;-0.21021683;-0.070270116;0.000133986;-0.034460854;-0.002056034;-0.017000631;-1.88E-07;-0.006366781;0.002494731;-0.100163218;-0.056557384;-5.07E-05
0;prediction;0.5;0.05017249;0.013931607;2.20E-05;0.000451549;0.021204659;0.079118615;0;0.00267342;0.023355041;0.026085832;0.039264313;-4.09E-07
1;training;0.5;-0.03620656;0.020372164;7.74E-05;-0.013617194;0.016133187;0.024071452;0.001273304;0.006548124;0.017471395;0.081156128;-0.051532867;0.022371113
0;training;0.25;0.11880301;-0.00475509;0.000828163;0.157244246;0.015365389;0.157833004;4.68E-07;0.010390575;0.000384944;0.046009825;0.079282057;0.010892351
0;training;0.5;0.00730876;-0.06835501;5.95E-06;-0.122678258;0.01586376;0.000235027;0;-0.013897044;-0.032419552;-0.12030404;-0.000582497;-0.000371677
1;prediction;0.25;0.062973264;0.02739696;0.000307159;0.084875413;0.038476502;-1.30E-09;0;0.002497293;0.180460988;-0.02273367;-1.58E-06;1.07E-09
1;training;0.5;-0.023068485;0.261009718;0.000308564;-0.065150153;0.030766791;-9.83E-09;1.00E-07;0.000386697;0.036480198;0.231051404;0.000523478;0.001853177
0;training;0.5;0.195010905;-0.065026363;-0.188422545;0.054481983;0.033656384;-0.017528123;-1.13E-10;-0.184737346;0.018756509;0.04526493;-3.91E-05;-3.87E-07
1;training;0.5;0.010395347;-0.114513126;0.000174184;-0.004680208;-0.031110466;-0.074912153;-1.78E-09;0.021506117;-0.081984318;-0.024333561;-0.009814858;-3.64E-06
1;prediction;0.75;-0.090852517;-0.033846968;8.81E-05;-0.194728022;-0.046925136;0;-0.000144303;-0.002205161;-0.031471412;-0.148472988;-0.003330574;-0.000520013
0;training;0.75;-0.093028234;0.071280917;-0.000151694;-0.051970801;0.014585824;5.19E-05;0.001792279;0.013432209;0.01916589;0.034667164;-0.000517305;1.79E-06
0;training;0.5;0.206603546;-0.093556964;-2.12E-05;0.051828505;-0.105640088;0.051026517;0.001357447;0.003710811;-0.042065584;0.153213;0.028189674;1.81E-05
1;training;0.25;-0.050627747;0.179223311;-0.000257176;0.121473781;0.002317876;0.18871282;0.015383965;0.006089418;0.034679143;0.174626236;0.000108577;3.80E-06
1;prediction;0.5;0.297291384;-0.145596404;0.000178684;0.135007791;0.00041685;-0.002074384;-2.44E-15;0.01982592;0.002236535;0.145757389;0.013390739;-9.36E-14
1;training;0.5;0.03747898;0.043096205;7.51E-05;-0.027443598;0.041829902;0.011449883;1.24E-07;0.001580644;0.034868644;0.103327059;0.00365748;9.33E-06
1;training;0.5;-0.265431141;0.008649877;-0.000264276;-0.220478657;0.008396981;2.22E-05;-0.000963569;-0.024092779;0.003148252;-0.220270746;-0.008392484;-3.54E-07
1;training;0.25;-0.107799201;0.100375261;0.00042204;-0.063488957;0.128431582;-0.068574175;-0.001357447;-0.003621981;0.023233659;-0.1191668;-0.028231574;-1.85E-05
1;prediction;0.25;0.189229411;-0.213209122;0.000230937;0.015773952;-0.00871536;-0.003343026;-0.084304074;0.003064208;-0.004092883;-0.219971743;-0.001523452;-0.007291827
